SA_POS,SA_SEP,HAS_RC,TEXT,CENT
BEFORE,1,N,olafuregils,17
BEFORE,2,Y,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,2,Y,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,2,Y,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,2,Y,olafuregils,17
BEFORE,3,Y,olafuregils,17
BEFORE,2,Y,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,2,Y,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,N,olafuregils,17
AFTER,1,N,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,2,N,gerhard,17
BEFORE,3,N,gerhard,17
BEFORE,1,Y,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,Y,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,1,Y,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,1,Y,gerhard,17
BEFORE,1,Y,gerhard,17
BEFORE,1,Y,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,Y,gerhard,17
BEFORE,3,N,gerhard,17
BEFORE,2,Y,gerhard,17
BEFORE,2,Y,gerhard,17
BEFORE,3,Y,gerhard,17
BEFORE,2,Y,gerhard,17
BEFORE,2,Y,gerhard,17
BEFORE,2,Y,gerhard,17
BEFORE,3,Y,gerhard,17
BEFORE,3,N,gerhard,17
BEFORE,1,Y,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,1,Y,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,3,N,gerhard,17
BEFORE,1,Y,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,1,N,gerhard,17
BEFORE,1,Y,gerhard,17
BEFORE,1,Y,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,Y,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,3,N,gerhard,17
BEFORE,1,Y,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,1,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,Y,gerhard,17
BEFORE,1,N,gerhard,17
BEFORE,3,Y,gerhard,17
BEFORE,1,N,gerhard,17
BEFORE,1,N,gerhard,17
BEFORE,1,N,gerhard,17
BEFORE,1,N,gerhard,17
BEFORE,1,Y,gerhard,17
BEFORE,3,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,1,Y,gerhard,17
BEFORE,1,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,1,Y,gerhard,17
BEFORE,3,N,gerhard,17
BEFORE,2,Y,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,1,N,gerhard,17
BEFORE,1,Y,gerhard,17
BEFORE,2,Y,gerhard,17
AFTER,2,Y,gerhard,17
BEFORE,1,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,1,Y,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,1,Y,gerhard,17
BEFORE,1,N,gerhard,17
BEFORE,1,N,gerhard,17
BEFORE,1,N,gerhard,17
BEFORE,1,N,gerhard,17
BEFORE,1,Y,gerhard,17
BEFORE,2,Y,gerhard,17
BEFORE,1,Y,gerhard,17
BEFORE,1,Y,gerhard,17
BEFORE,1,N,gerhard,17
BEFORE,1,N,gerhard,17
BEFORE,1,Y,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,1,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,3,Y,gerhard,17
BEFORE,1,Y,gerhard,17
BEFORE,2,Y,gerhard,17
BEFORE,3,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,Y,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,3,N,gerhard,17
BEFORE,2,Y,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,3,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,1,N,gerhard,17
BEFORE,1,Y,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,3,N,gerhard,17
BEFORE,1,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,1,N,gerhard,17
BEFORE,1,N,gerhard,17
BEFORE,1,N,gerhard,17
BEFORE,1,N,gerhard,17
BEFORE,1,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,1,Y,gerhard,17
BEFORE,1,Y,gerhard,17
BEFORE,1,N,gerhard,17
BEFORE,2,Y,gerhard,17
AFTER,2,Y,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,3,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,2,N,gerhard,17
BEFORE,3,N,gerhard,17
BEFORE,1,N,gerhard,17
BEFORE,1,Y,gerhard,17
BEFORE,1,Y,gerhard,17
BEFORE,2,N,gerhard,17
AFTER,1,Y,illugi,17
AFTER,1,Y,illugi,17
AFTER,1,Y,illugi,17
BEFORE,1,N,illugi,17
AFTER,1,Y,illugi,17
BEFORE,1,N,illugi,17
BEFORE,1,Y,illugi,17
BEFORE,1,Y,illugi,17
BEFORE,1,N,illugi,17
BEFORE,1,N,illugi,17
AFTER,1,Y,illugi,17
BEFORE,1,N,illugi,17
BEFORE,1,Y,illugi,17
BEFORE,1,Y,illugi,17
AFTER,1,Y,illugi,17
BEFORE,1,N,illugi,17
BEFORE,1,N,illugi,17
BEFORE,1,N,illugi,17
AFTER,1,Y,illugi,17
AFTER,1,Y,illugi,17
BEFORE,1,Y,illugi,17
BEFORE,1,N,illugi,17
BEFORE,1,N,illugi,17
BEFORE,1,N,illugi,17
AFTER,4,Y,illugi,17
BEFORE,1,N,illugi,17
BEFORE,1,N,illugi,17
BEFORE,1,N,illugi,17
BEFORE,2,N,illugi,17
AFTER,1,Y,illugi,17
BEFORE,1,N,illugi,17
BEFORE,1,N,illugi,17
BEFORE,1,N,illugi,17
BEFORE,1,N,illugi,17
AFTER,1,Y,illugi,17
BEFORE,1,N,illugi,17
AFTER,2,Y,illugi,17
AFTER,1,Y,illugi,17
AFTER,1,Y,illugi,17
BEFORE,1,Y,illugi,17
BEFORE,1,Y,illugi,17
BEFORE,1,N,illugi,17
BEFORE,3,Y,illugi,17
BEFORE,1,Y,illugi,17
AFTER,1,Y,illugi,17
AFTER,1,Y,illugi,17
BEFORE,1,N,illugi,17
BEFORE,1,Y,illugi,17
BEFORE,2,N,illugi,17
BEFORE,1,Y,illugi,17
AFTER,1,Y,illugi,17
BEFORE,1,N,illugi,17
BEFORE,2,N,illugi,17
BEFORE,2,N,illugi,17
BEFORE,1,N,illugi,17
BEFORE,1,N,illugi,17
AFTER,1,Y,illugi,17
AFTER,1,Y,illugi,17
BEFORE,1,Y,illugi,17
BEFORE,1,Y,illugi,17
BEFORE,1,N,illugi,17
AFTER,1,Y,illugi,17
AFTER,1,N,illugi,17
BEFORE,2,Y,illugi,17
BEFORE,1,N,illugi,17
BEFORE,1,N,illugi,17
BEFORE,1,Y,illugi,17
BEFORE,1,N,illugi,17
BEFORE,1,N,illugi,17
BEFORE,1,N,illugi,17
BEFORE,1,N,illugi,17
BEFORE,1,N,illugi,17
BEFORE,3,N,illugi,17
BEFORE,1,N,illugi,17
BEFORE,1,Y,illugi,17
AFTER,1,N,illugi,17
AFTER,1,Y,illugi,17
BEFORE,1,Y,illugi,17
BEFORE,1,N,illugi,17
BEFORE,1,N,illugi,17
BEFORE,1,N,illugi,17
BEFORE,1,N,illugi,17
BEFORE,1,N,illugi,17
BEFORE,1,N,illugi,17
BEFORE,1,N,illugi,17
BEFORE,1,N,illugi,17
BEFORE,1,N,illugi,17
BEFORE,2,N,illugi,17
BEFORE,1,N,illugi,17
BEFORE,1,N,illugi,17
AFTER,1,Y,illugi,17
AFTER,1,Y,illugi,17
BEFORE,1,N,illugi,17
AFTER,1,Y,illugi,17
BEFORE,1,N,illugi,17
BEFORE,1,Y,illugi,17
AFTER,1,Y,illugi,17
AFTER,1,Y,illugi,17
BEFORE,1,Y,illugi,17
BEFORE,1,N,illugi,17
BEFORE,1,N,illugi,17
BEFORE,1,N,illugi,17
AFTER,1,Y,illugi,17
BEFORE,1,Y,illugi,17
BEFORE,1,Y,illugi,17
BEFORE,1,N,illugi,17
BEFORE,2,Y,pislarsaga,17
BEFORE,2,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,Y,pislarsaga,17
BEFORE,1,Y,pislarsaga,17
BEFORE,2,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,2,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,2,N,pislarsaga,17
BEFORE,1,Y,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,2,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,2,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,Y,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,2,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,Y,pislarsaga,17
BEFORE,1,N,pislarsaga,17
AFTER,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,Y,pislarsaga,17
BEFORE,1,Y,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,Y,pislarsaga,17
BEFORE,1,Y,pislarsaga,17
BEFORE,1,N,pislarsaga,17
AFTER,1,N,pislarsaga,17
BEFORE,2,N,pislarsaga,17
BEFORE,2,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,2,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,Y,pislarsaga,17
BEFORE,2,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,Y,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,Y,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,Y,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,Y,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,Y,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,2,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,2,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,Y,pislarsaga,17
BEFORE,1,Y,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,Y,pislarsaga,17
BEFORE,1,Y,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,2,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,2,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,2,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,2,N,pislarsaga,17
BEFORE,2,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,Y,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,N,pislarsaga,17
BEFORE,1,Y,pislarsaga,17
BEFORE,1,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,3,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,2,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,3,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,2,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,3,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,2,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,2,N,indiafari,17
BEFORE,2,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,N,indiafari,17
AFTER,1,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,2,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,2,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,2,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,2,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,2,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,2,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,2,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,2,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,2,Y,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,2,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,2,N,indiafari,17
BEFORE,2,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,2,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,2,Y,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,3,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,2,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,2,N,indiafari,17
BEFORE,2,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,2,N,indiafari,17
BEFORE,2,N,indiafari,17
BEFORE,2,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,2,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,2,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,2,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,2,N,indiafari,17
BEFORE,2,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,2,Y,indiafari,17
BEFORE,3,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,2,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,2,Y,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,2,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,2,N,indiafari,17
BEFORE,2,Y,indiafari,17
BEFORE,2,Y,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,2,Y,indiafari,17
BEFORE,2,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,2,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,2,N,indiafari,17
BEFORE,1,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,3,Y,indiafari,17
BEFORE,1,N,indiafari,17
BEFORE,1,N,magnus,17
BEFORE,1,N,magnus,17
BEFORE,1,N,magnus,17
BEFORE,1,N,magnus,17
BEFORE,1,N,magnus,17
AFTER,1,N,magnus,17
BEFORE,1,Y,magnus,17
BEFORE,1,N,magnus,17
BEFORE,1,N,magnus,17
BEFORE,1,N,magnus,17
BEFORE,1,Y,magnus,17
BEFORE,1,Y,magnus,17
BEFORE,2,N,magnus,17
BEFORE,1,Y,magnus,17
BEFORE,3,N,magnus,17
BEFORE,1,Y,magnus,17
BEFORE,1,N,magnus,17
BEFORE,1,N,magnus,17
BEFORE,1,Y,magnus,17
BEFORE,1,Y,magnus,17
BEFORE,1,N,magnus,17
BEFORE,1,N,magnus,17
BEFORE,2,Y,magnus,17
BEFORE,1,N,magnus,17
BEFORE,1,N,magnus,17
BEFORE,1,N,magnus,17
BEFORE,2,N,magnus,17
BEFORE,1,N,magnus,17
BEFORE,1,N,magnus,17
BEFORE,2,N,magnus,17
BEFORE,1,N,magnus,17
AFTER,1,Y,armann,17
AFTER,1,Y,armann,17
AFTER,1,Y,armann,17
BEFORE,1,Y,armann,17
AFTER,1,Y,armann,17
AFTER,1,Y,armann,17
BEFORE,1,N,armann,17
BEFORE,2,Y,armann,17
AFTER,1,Y,armann,17
BEFORE,1,N,armann,17
BEFORE,1,N,armann,17
BEFORE,1,Y,armann,17
BEFORE,1,N,armann,17
BEFORE,1,N,armann,17
BEFORE,1,N,armann,17
BEFORE,1,N,armann,17
AFTER,1,Y,armann,17
BEFORE,1,Y,armann,17
BEFORE,1,N,armann,17
BEFORE,1,Y,armann,17
AFTER,1,Y,armann,17
BEFORE,1,N,armann,17
BEFORE,1,Y,armann,17
AFTER,1,Y,armann,17
AFTER,1,Y,armann,17
BEFORE,2,Y,armann,17
BEFORE,1,N,armann,17
BEFORE,1,Y,armann,17
AFTER,1,Y,armann,17
BEFORE,1,N,armann,17
AFTER,1,Y,armann,17
BEFORE,1,Y,armann,17
AFTER,1,Y,armann,17
AFTER,1,Y,armann,17
BEFORE,1,Y,armann,17
BEFORE,1,Y,armann,17
BEFORE,1,Y,armann,17
AFTER,1,N,armann,17
BEFORE,1,N,armann,17
AFTER,1,Y,modars,17
BEFORE,1,N,modars,17
BEFORE,1,N,modars,17
BEFORE,2,N,modars,17
AFTER,1,Y,modars,17
BEFORE,1,N,modars,17
BEFORE,1,N,modars,17
BEFORE,2,Y,modars,17
BEFORE,1,Y,modars,17
BEFORE,1,Y,modars,17
AFTER,1,Y,modars,17
BEFORE,1,N,modars,17
BEFORE,1,N,modars,17
BEFORE,1,N,modars,17
BEFORE,1,N,modars,17
BEFORE,1,Y,modars,17
BEFORE,1,Y,modars,17
BEFORE,1,N,modars,17
BEFORE,1,N,modars,17
AFTER,1,Y,modars,17
BEFORE,1,N,modars,17
BEFORE,1,Y,modars,17
BEFORE,1,N,modars,17
BEFORE,1,N,skalholt,17
BEFORE,1,N,skalholt,17
BEFORE,1,N,skalholt,17
BEFORE,1,Y,skalholt,17
BEFORE,1,Y,skalholt,17
BEFORE,1,N,skalholt,17
BEFORE,1,N,skalholt,17
BEFORE,1,N,skalholt,17
BEFORE,1,Y,skalholt,17
BEFORE,1,N,skalholt,17
BEFORE,1,Y,skalholt,17
BEFORE,2,N,skalholt,17
BEFORE,1,N,skalholt,17
BEFORE,1,N,skalholt,17
BEFORE,1,N,skalholt,17
BEFORE,3,N,skalholt,17
BEFORE,2,N,skalholt,17
BEFORE,1,N,skalholt,17
BEFORE,1,N,skalholt,17
BEFORE,1,Y,skalholt,17
BEFORE,1,Y,skalholt,17
BEFORE,2,N,skalholt,17
BEFORE,1,N,skalholt,17
AFTER,1,N,skalholt,17
BEFORE,2,Y,skalholt,17
BEFORE,2,N,skalholt,17
BEFORE,1,N,skalholt,17
BEFORE,1,N,skalholt,17
BEFORE,2,N,skalholt,17
BEFORE,2,N,skalholt,17
BEFORE,1,Y,skalholt,17
BEFORE,2,N,skalholt,17
BEFORE,1,N,skalholt,17
BEFORE,1,N,skalholt,17
BEFORE,1,N,skalholt,17
BEFORE,1,N,skalholt,17
BEFORE,1,N,skalholt,17
